ruta,xkoordsw,ykoordsw,cl1_sum,cl2_sum,cl3_sum,cl4_sum,cl5_sum,cl6_sum,cl7_sum,cl8_sum,cl9_sum,cl10_sum,cl11_sum,cl12_sum,cl13_sum,cl14_sum,cl15_sum,cl16_sum,cl17_sum,cl18_sum,cl19_sum,cl20_sum,cl21_sum,cl22_sum,cl23_sum,cl24_sum,cl25_sum,cl26_sum,cl27_sum,cl28_sum,cl29_sum,cl30_sum,cl31_sum,cl32_sum,cl33_sum,cl34_sum,cl35_sum,cl36_sum,cl37_sum,cl38_sum,cl39_sum,cl40_sum,population2019,Column 45
250,6619750,507500,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,2,1,0,1,0,0,18,15
1000,6620000,355000,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7
1000,6620000,359000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1000,6620000,414000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5
1000,6620000,415000,2,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,3,1,1,0,0,3,24,25
1000,6620000,421000,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
1000,6620000,441000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2
1000,6620000,456000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1000,6620000,579000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10,7
250,6620000,580250,4,4,3,5,2,3,2,1,3,1,7,3,1,0,2,1,3,5,4,4,3,0,2,4,5,1,1,5,3,1,3,5,2,2,0,3,0,2,3,3,95,106
1000,6620000,610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1000,6620000,627000,0,0,0,0,1,2,1,0,2,1,0,2,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,3,0,0,1,1,0,0,0,1,1,0,0,0,28,27
1000,6620000,654000,1,0,2,0,0,0,0,0,1,3,0,1,0,0,2,0,0,2,1,0,0,0,1,0,0,1,6,0,0,2,2,1,1,2,5,1,0,1,1,2,50,39
1000,6620000,659000,0,0,1,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,10
1000,6620000,667000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1000,6620000,677000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4
1000,6620000,706000,0,1,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,2,2,0,1,0,1,1,0,2,0,2,0,0,0,0,0,0,1,3,1,1,22,26
250,6620500,646250,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,0,0,1,17,16
250,6620750,580000,4,7,11,10,11,9,7,4,4,11,6,12,5,9,3,7,7,9,13,6,16,10,11,5,7,15,13,10,11,7,10,12,11,6,9,13,8,9,10,9,344,357
250,6620750,580250,3,2,4,4,1,1,1,1,2,2,1,2,1,5,1,3,2,1,5,0,2,3,1,0,0,1,4,2,2,1,3,2,2,0,3,4,4,3,1,0,76,80
1000,6621000,355000,0,1,0,0,1,0,0,0,1,0,3,1,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,2,22,20
1000,6621000,418000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1000,6621000,508000,0,1,0,0,1,1,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12,14
1000,6621000,515000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1000,6621000,622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
1000,6621000,632000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1000,6621000,639000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4
1000,6621000,684000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5
250,6621250,711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
250,6621750,395750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,6622000,377000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
1000,6622000,419000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1000,6622000,439000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,7
1000,6622000,455000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1000,6622000,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1000,6622000,490000,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
1000,6622000,508000,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,9,10
1000,6622000,567000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3
1000,6622000,604000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
1000,6622000,644000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6
1000,6622000,645000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6
1000,6622000,696000,0,0,0,2,1,1,1,0,2,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,24,20
1000,6622000,702000,0,2,0,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,2,1,0,0,1,0,2,1,0,1,0,0,0,1,0,27,22
1000,6622000,705000,0,2,0,1,0,2,1,0,1,0,0,2,2,1,3,0,0,0,1,0,1,2,1,2,2,1,1,0,1,1,3,1,2,2,1,2,1,2,0,1,46,43
250,6622250,395750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
250,6622250,653750,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,6
250,6622500,653500,0,0,2,1,1,2,0,1,0,1,0,1,1,3,0,0,0,0,0,0,1,3,4,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,29,29
250,6622750,339500,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
250,6622750,657500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
1000,6623000,340000,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1000,6623000,348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7
1000,6623000,358000,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,13
1000,6623000,367000,0,1,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,16,16
1000,6623000,378000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,9
1000,6623000,509000,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,9,11
1000,6623000,542000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,9
1000,6623000,545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,5
1000,6623000,568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1000,6623000,588000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2
1000,6623000,621000,1,0,1,0,0,1,3,1,0,1,3,0,1,1,0,0,0,0,2,1,1,1,1,0,0,2,1,0,2,1,1,0,0,0,0,0,1,1,0,1,23,29
250,6623000,658250,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
1000,6623000,687000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
1000,6623000,703000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
250,6623250,714000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
250,6623250,715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
250,6623500,657750,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,8
250,6623750,341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
250,6623750,629500,1,1,1,0,2,3,3,3,5,3,1,1,1,1,2,3,0,0,3,1,4,0,3,2,5,5,0,1,3,2,0,3,1,8,2,1,3,4,6,2,97,90
250,6623750,657250,8,8,5,5,13,8,5,7,5,3,4,3,9,4,7,7,7,4,8,6,6,8,9,8,9,2,4,4,3,6,11,10,4,2,5,6,3,9,9,7,267,251
1000,6624000,342000,1,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,18,17
1000,6624000,347000,1,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,17,16
1000,6624000,348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1000,6624000,361000,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2,0,2,0,2,1,1,0,1,1,0,0,1,17,22
1000,6624000,470000,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,18,14
1000,6624000,522000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1000,6624000,536000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7
1000,6624000,662000,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,8
250,6624750,656000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3
250,6624750,716000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2
250,6624750,717250,0,0,0,1,1,1,2,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,20,19
250,6624750,719000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3
1000,6625000,376000,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,25,19
1000,6625000,566000,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,17,17
1000,6625000,612000,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10,8
1000,6625000,623000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
1000,6625000,642000,0,0,0,0,1,0,1,0,0,1,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2,23,17
1000,6625000,669000,1,2,2,0,1,1,1,0,1,2,1,0,1,0,0,1,0,0,2,1,2,0,0,0,3,0,1,2,0,0,0,0,1,1,3,0,3,0,0,1,31,34
1000,6625000,706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
250,6625250,516500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4
250,6625750,473000,2,0,0,2,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,2,1,2,0,3,0,1,1,0,0,1,0,2,2,1,2,0,2,0,33,34
250,6625750,656500,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,12,17
250,6625750,717000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4
1000,6626000,336000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
1000,6626000,404000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2
1000,6626000,405000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1000,6626000,519000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1000,6626000,574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1000,6626000,592000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,7
1000,6626000,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1000,6626000,612000,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,1,13,16
1000,6626000,621000,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,13,14
1000,6626000,622000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,4
1000,6626000,639000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,10,9
1000,6626000,642000,3,1,1,2,1,0,0,0,1,1,0,0,1,0,1,0,2,2,1,2,1,0,2,0,1,0,3,0,1,0,0,0,0,1,2,1,2,0,2,1,26,36
1000,6626000,717000,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2,1,1,0,0,1,0,0,1,1,1,1,26,20
1000,6626000,723000,0,0,0,0,2,0,0,0,1,0,1,1,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,11,17
250,6626250,473500,4,1,3,5,1,1,4,2,1,2,1,2,1,3,1,2,3,3,2,2,2,6,0,4,2,0,1,5,2,2,2,3,5,4,1,2,1,3,2,5,81,96
250,6626750,473000,3,2,2,1,1,1,0,3,1,0,1,0,0,1,0,3,2,0,0,1,1,0,1,0,1,1,0,0,1,0,1,2,1,0,2,0,2,1,1,1,30,38
250,6626750,655000,0,2,1,0,0,1,1,1,1,1,1,1,2,0,0,1,1,1,0,0,1,1,0,1,2,0,2,1,1,2,1,1,1,0,0,2,0,0,0,0,29,31
250,6626750,689000,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,1,0,0,0,1,15,17
1000,6627000,335000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1000,6627000,341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5
1000,6627000,402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2
1000,6627000,602000,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,10,8
1000,6627000,604000,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,18,15
1000,6627000,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
250,6627000,655500,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,9
1000,6627000,678000,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,9
1000,6627000,682000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
250,6627000,687000,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,13,16
250,6627000,689250,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,1,0,23,18
1000,6627000,695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1000,6627000,702000,3,2,1,2,1,0,0,0,0,1,0,1,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,3,2,0,0,21,26
1000,6627000,705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1000,6627000,728000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
250,6627250,351500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,8
250,6627250,516000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
250,6627250,696750,0,1,1,1,1,0,0,0,1,2,0,0,1,0,1,3,0,1,2,0,2,2,0,1,1,0,0,0,0,1,2,0,1,0,2,0,0,1,0,0,23,28
250,6627500,607250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,7
250,6627500,645500,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,12,10
250,6627500,687750,1,2,1,1,0,1,1,5,2,0,2,1,1,1,2,2,1,4,1,1,0,0,1,3,5,2,2,1,4,1,1,2,2,1,5,0,1,3,4,1,72,69
250,6627750,608500,1,1,3,0,1,0,0,2,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,22,21
250,6627750,688250,3,2,1,2,2,1,5,3,5,1,2,2,3,3,0,0,3,3,4,1,1,5,2,2,5,6,3,8,4,1,1,3,4,1,2,2,1,1,2,3,108,103
250,6627750,689750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,3
1000,6628000,397000,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19,16
1000,6628000,530000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,7
1000,6628000,587000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
250,6628000,608500,1,1,1,2,2,0,0,0,0,1,1,0,1,4,1,0,2,2,0,0,1,3,1,1,2,0,1,2,0,2,0,0,0,4,0,2,2,3,2,0,51,45
1000,6628000,624000,0,1,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,10
1000,6628000,656000,1,1,2,0,2,0,2,3,0,1,0,0,1,2,0,0,1,0,1,2,2,1,4,0,2,1,3,0,1,0,2,2,1,0,2,1,2,0,3,0,37,46
1000,6628000,660000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,10
250,6628000,689500,5,4,2,6,3,4,3,6,5,2,2,0,2,3,4,1,4,2,4,2,2,3,2,2,3,1,6,1,5,1,4,1,5,7,3,3,5,1,3,3,144,125
1000,6628000,703000,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1000,6628000,709000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
250,6628250,607250,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,16,17
250,6628250,707750,1,0,3,1,0,1,1,0,0,0,0,1,0,1,3,2,2,1,0,2,1,0,1,1,0,0,1,4,0,2,1,3,0,1,1,3,0,1,3,0,36,42
